2024-09-23T14:33:46.667+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Received: 0 records
2024-09-23T14:33:46.676+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Commit list: {}
2024-09-23T14:33:50.135+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:50.135+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:50.638+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:50.638+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:50.638+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:51.203+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:51.203+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:51.204+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:51.671+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:51.672+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:51.676+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:51.686+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Received: 0 records
2024-09-23T14:33:51.687+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Commit list: {}
2024-09-23T14:33:52.138+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:52.138+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:52.138+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:52.639+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:52.640+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:52.640+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:53.190+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:53.190+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:53.190+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:53.593+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:53.593+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:53.593+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:54.153+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:54.154+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:54.154+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:54.634+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:54.634+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:54.634+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:55.171+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:55.171+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:55.172+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:55.636+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:55.637+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:55.637+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:56.086+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:56.086+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:56.087+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:56.644+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:56.644+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:56.644+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:56.699+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Received: 0 records
2024-09-23T14:33:56.699+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Commit list: {}
2024-09-23T14:33:57.086+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:57.086+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:57.086+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:57.506+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:57.506+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:57.506+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:58.097+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:58.097+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:58.097+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:58.550+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:58.551+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:58.551+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:59.105+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:33:59.105+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:59.105+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:33:59.565+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:33:59.565+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:33:59.565+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:34:00.108+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:34:00.108+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:34:00.108+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:34:00.560+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:34:00.560+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:34:00.561+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:34:00.944+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:34:00.944+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:34:00.944+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:34:01.474+01:00  INFO 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T14:34:01.474+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:34:01.474+01:00  WARN 14164 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T14:34:01.720+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Received: 0 records
2024-09-23T14:34:01.720+01:00 DEBUG 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Commit list: {}
2024-09-23T14:34:01.911+01:00  INFO 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T14:34:01.911+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T14:34:01.911+01:00  WARN 14164 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
